Date,Close,High,Low,Open,Volume
2015-02-12,28.11945915222168,28.34626580003288,27.92156019868773,28.030515402030247,297898000
2015-02-13,28.257322311401367,28.30179333867826,27.93934954663485,28.30179333867826,217088800
2015-02-17,28.424097061157227,28.657574243588314,28.221749943522113,28.348494263466083,252609600
2015-02-18,28.621994018554688,28.635334989242327,28.339597698284383,28.379622306808475,179566800
2015-02-19,28.56195831298828,28.6909266937872,28.53527636969285,28.568628798812142,149449600
2015-02-20,28.79543113708496,28.79543113708496,28.473011930350665,28.599754534742676,195793600
2015-02-23,29.573692321777344,29.573692321777344,28.8310154492011,28.91106467691681,283896400
2015-02-24,29.389129638671875,29.70710413481809,29.166771084946955,29.560346675058298,276912400
2015-02-25,28.637554168701172,29.262384500773326,28.495244842321494,29.253488259355986,298846800
2015-02-26,29.000001907348633,29.10006257703535,28.152816368187036,28.637556382320206,365150000
2015-02-27,28.564180374145508,29.033357042942402,28.515261222485382,28.90661104284422,248059200
2015-03-02,28.70426368713379,28.968870897881935,28.528601929913908,28.739841868545096,192386800
2015-03-03,28.764305114746094,28.799883300697513,28.48190877725586,28.675363042790107,151265200
2015-03-04,28.58196258544922,28.80876922521292,28.533046832678362,28.706486206344213,126665200
2015-03-05,28.108346939086914,28.628665165462678,27.96381353293991,28.59086461666674,226068400
2015-03-06,28.15059471130371,28.766527205699226,28.07499361156718,28.55083912068661,291368400
2015-03-09,28.270666122436523,28.810999167291815,27.8081599278314,28.45300006693993,354114000
2015-03-10,27.685871124267578,28.288462756363945,27.527996714069186,28.108352824362967,275426400
2015-03-11,27.18111228942871,27.743679224261488,27.15220628481303,27.739232799113434,275756000
2015-03-12,27.672517776489258,27.77258013068387,27.045466803421156,27.196670668382446,193450800
2015-03-13,27.481294631958008,27.883764794029116,27.256713699508314,27.661406225809525,207309200
2015-03-16,27.7836971282959,27.7836971282959,27.321192683806192,27.54577357347837,143497200
2015-03-17,28.248430252075195,28.31069037432514,27.93935200486218,27.994941642079787,204092400
2015-03-18,28.566404342651367,28.71983229121008,28.099451708101018,28.23953698952777,261083600
2015-03-19,28.350719451904297,28.739846973793178,28.328483932802918,28.628667681824925,183238000
2015-03-20,27.99493980407715,28.550834443294974,27.830394963725297,28.517482020323033,274780400
2015-03-23,28.28622817993164,28.428537502319035,28.13280025254547,28.266216726686977,150838800
2015-03-24,28.170610427856445,28.470792489858958,28.141702725300167,28.2906842705343,131369200
2015-03-25,27.434598922729492,28.199512923167894,27.434598922729492,28.137252796892433,206620800
2015-03-26,27.625825881958008,27.76813521878184,27.261157994289306,27.29673617672582,190291600
2015-03-27,27.405696868896484,27.72811615347539,27.330095760801022,27.69921014681444,158184800
2015-03-30,28.09944725036621,28.106117734643387,27.572456938477448,27.58357554324668,188398800
2015-03-31,27.668073654174805,28.126131711225387,27.652508623977777,28.037187954473346,168362400
2015-04-01,27.628047943115234,27.821500479076686,27.372335288856576,27.754792240066255,162485600
2015-04-02,27.8659725189209,27.91933809418971,27.614707976255076,27.801488337926436,128880400
2015-04-06,28.31735610961914,28.352934285772125,27.645834151109312,27.676964207012766,148776000
2015-04-07,28.0194034576416,28.48857847251313,28.012732972076122,28.381847310542977,140049200
2015-04-08,27.928234100341797,28.1061216224908,27.78814882176073,27.98382373895572,149316800
2015-04-09,28.14169692993164,28.14614505085262,27.719217051336283,27.983822566458237,129936000
2015-04-10,28.261768341064453,28.286227914663616,27.85262946715282,28.00605569663922,160752000
2015-04-13,28.206178665161133,28.588637297522965,28.15281309396547,28.54416287801489,145460400
2015-04-14,28.08388900756836,28.30402352421156,27.997169298088878,28.239539333182478,102098400
2015-04-15,28.19061279296875,28.268437935397202,28.019397479626157,28.108341226599048,115881600
2015-04-16,28.05497932434082,28.261772854593556,28.041638353505544,28.079438901846288,113476000
2015-04-17,27.73922348022461,28.048301666251334,27.674739310242384,27.917110962690113,207828000
2015-04-20,28.372947692871094,28.488573380415158,27.832616404650924,27.921560154702245,188217200
2015-04-21,28.219518661499023,28.50635963983635,28.166151398889546,28.484125825106876,129740400
2015-04-22,28.59975242614746,28.65534205744874,28.088328836052234,28.237308640789045,150618000
2015-04-23,28.833232879638672,29.00000179276501,28.493024568294725,28.52860275072968,183083600
2015-04-24,28.968868255615234,29.046695096238576,28.73539112666703,29.0155650385736,178103600
2015-04-27,29.495864868164062,29.602599431597344,29.16232699151122,29.420263763757543,387816800
2015-04-28,29.031131744384766,29.916117823343757,28.810998951360652,29.898332125115758,475696000
2015-04-29,28.60420036315918,29.26015732972162,28.5285992793757,28.942186269320725,253544400
2015-04-30,27.828174591064453,28.60420550349986,27.701430277592415,28.60420550349986,332781600
2015-05-01,28.67313003540039,28.93551484929317,27.861522807023945,28.0394086024176,234050400
2015-05-04,28.6175479888916,29.033360832273065,28.519709672801845,28.795435527880013,203953200
2015-05-05,27.97270393371582,28.561952684862618,27.968255813068883,28.49524444684628,197085600
2015-05-06,27.79704475402832,28.1839481830708,27.430152781583676,28.141699512749295,288564000
2015-05-07,27.96896743774414,28.152062954049143,27.692089961539004,27.859555435118466,175763600
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600
2015-05-11,28.20565414428711,28.482529943603403,28.051585348625007,28.444571508121946,168143200
2015-05-12,28.10517692565918,28.330695903089556,27.870724547028903,28.044888392389844,192640000
2015-05-13,28.136436462402344,28.39991557556274,28.10517637300595,28.167696551798738,138776800
2015-05-14,28.792905807495117,28.792905807495117,28.39322291254819,28.449044755295212,180814000
2015-05-15,28.752710342407227,28.913477492039792,28.627669983158402,28.81969722260317,152832000
2015-05-18,29.06977653503418,29.18811854124879,28.661160333406826,28.66562703376231,203531600
2015-05-19,29.042985916137695,29.223848116196663,28.946970588357917,29.18142297650986,178532800
2015-05-20,29.04075813293457,29.246182128079944,28.879990935499887,29.027361434330892,145819600
2015-05-21,29.337726593017578,29.391316786883003,28.98939885062926,29.04298904449469,158921600
2015-05-22,29.594505310058594,29.690520646920238,29.339957854955138,29.38461805280413,182384000
2015-05-26,28.9425048828125,29.67712216380999,28.83086120910056,29.607903631243715,282790400
2015-05-27,29.482860565185547,29.53198405537011,29.038520913645133,29.103272746836808,183332800
2015-05-28,29.424802780151367,29.462761215729895,29.272969037837246,29.442666174616694,122933200
2015-05-29,29.08987808227539,29.351123894449234,29.005027792013937,29.302000400834167,203538000
2015-06-01,29.147930145263672,29.337725761952687,29.038521520643027,29.08987665887506,128451200
2015-06-02,29.0184268951416,29.17472736620968,28.87552312058011,28.99609679623413,134670400
2015-06-03,29.054149627685547,29.237246894728884,29.00502613687366,29.174726707712786,123934000
2015-06-04,28.884450912475586,29.156861744311495,28.783972289246318,28.93357440064891,153800400
2015-06-05,28.72591781616211,28.95813858108162,28.661165980173738,28.915713437081244,142507200
2015-06-08,28.53612518310547,28.850961177235256,28.319536172144808,28.78173923393358,210699200
2015-06-09,28.451269149780273,28.59863959476817,28.04935300658485,28.290502011083298,224301600
2015-06-10,28.777271270751953,28.87998153133153,28.547283897144407,28.56291394160831,156349200
2015-06-11,28.71251678466797,29.067542819658165,28.68795504222306,28.844255490920546,141563600
2015-06-12,28.395450592041016,28.654464723898236,28.38205389678882,28.623204632611635,147544800
2015-06-15,28.339628219604492,28.41108009883974,28.069450748010365,28.156532672592473,175955600
2015-06-16,28.491464614868164,28.547286450596175,28.216822137072793,28.364190897550184,125976400
2015-06-17,28.42447853088379,28.553983890961618,28.299436464414363,28.51825880307548,131672400
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800
2015-06-19,28.2681827545166,28.540593638270437,28.223525958691983,28.516031889502628,218867600
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400
2015-06-26,28.30167007446289,28.578545896423,28.248081590368365,28.5070940164479,176267200
2015-06-29,27.805971145629883,28.23914911428784,27.79480780117253,28.013628432264692,196645600
2015-06-30,28.006940841674805,28.16100970486589,27.879667081857587,28.038200943837083,177482800
2015-07-01,28.2681827545166,28.34410135167553,28.131977312639684,28.335169651801092,120955200
2015-07-02,28.23244857788086,28.28827040648088,28.082844782537077,28.230215227743695,108844000
2015-07-06,28.13420867919922,28.185565523968155,27.87742786244942,27.897524611636374,112241600
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200
2015-07-08,27.368328094482422,27.83053280154354,27.361629747119487,27.794807714425502,243046400
2015-07-09,26.81011390686035,27.70103001819271,26.620319986898956,27.65413987586442,314380000
2015-07-10,27.5268611907959,27.65413489807677,27.06465649556041,27.22765699259238,245418000
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000
2015-07-14,28.04712677001953,28.216825648745473,27.919853036861934,28.1431404075628,127072400
2015-07-15,28.31730079650879,28.390986028616197,28.040424967933756,28.071685059698005,134596800
2015-07-16,28.694656372070312,28.708056475146563,28.435643929657154,28.522725860632445,144889600
2015-07-17,28.9425048828125,28.9425048828125,28.649999002822348,28.821931214325204,184658800
2015-07-20,29.48956298828125,29.690520247519455,29.18365699118549,29.24394553179483,235600800
2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600
2015-07-22,27.960044860839844,28.022565052133587,27.238825903164294,27.238825903164294,461802400
2015-07-23,27.946645736694336,28.377588689764913,27.924315638702303,28.178863083176353,203998000
2015-07-24,27.799278259277344,28.076154127998937,27.665306174640925,27.98237383910819,168649200
2015-07-27,27.412986755371094,27.600549012105486,27.26785134311559,27.484438638044374,177822000
2015-07-28,27.5491943359375,27.667538069746648,27.3638671186555,27.5491943359375,134472400
2015-07-29,27.462106704711914,27.575983713639953,27.301339563530455,27.497833493217588,148046800
2015-07-30,27.323673248291016,27.368330036243712,27.176302781662045,27.31250819952921,134513200
2015-07-31,27.084758758544922,27.38396301770405,26.997676820219656,27.37503131844666,171540000
2015-08-03,26.446155548095703,27.368331734567274,26.240729881542865,27.129414326745238,279904000
2015-08-04,25.597658157348633,26.28091680951395,25.287288919695296,26.218396632655303,496554400
2015-08-05,25.767366409301758,26.222872911647134,25.030517304777366,25.220311254867685,397250400
2015-08-06,25.82343864440918,26.130727645651493,25.596898804222622,26.011849931022013,211612000
2015-08-07,25.910911560058594,26.074649899477837,25.682128288087846,25.70007254388198,154681600
2015-08-10,26.85296058654785,26.913520302057684,26.137449318951404,26.137449318951404,219806400
2015-08-11,25.455581665039062,26.507539920424335,25.419694871898546,26.42454903744614,388331200
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200
2015-08-14,26.009601593017578,26.088105568025565,25.572221081359995,25.641752929044454,171718000
2015-08-17,26.278764724731445,26.38867030833621,25.906429078476485,26.02755025094767,163538800
2015-08-18,26.130725860595703,26.341566599691646,26.020820282480347,26.11502506372208,138242800
2015-08-19,25.7965145111084,26.135203272814078,25.722495757388085,26.040998519674407,193146000
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000
2015-08-24,23.129613876342773,24.40362677759417,20.63541912283421,21.27915509630601,648825200
2015-08-25,23.2686767578125,24.921753826886736,23.214845710679146,24.921753826886736,414406400
2015-08-26,24.603260040283203,24.648118977427398,23.562516954957292,24.02008358985611,387098400
2015-08-27,25.327730178833008,25.39950547159993,24.67726562555014,25.17296571986374,338464400
2015-08-28,25.410734176635742,25.415219386074167,25.018212467307926,25.159519666612756,212657600
2015-08-31,25.291847229003906,25.688854003074386,25.121380241072895,25.128108908407583,224917200
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.724377818540738,247555200
2015-09-03,24.75577735900879,25.296334790713942,24.68175858892311,25.231288148328805,212935600
2015-09-04,24.509052276611328,24.773724099201758,24.33858695520362,24.441763874347867,199985200
2015-09-08,25.19091033935547,25.246984844935913,24.744557754087413,25.06530399445787,219374400
2015-09-09,24.706432342529297,25.574464763811182,24.621197982139098,25.516148498685553,340043200
2015-09-10,25.249225616455078,25.408476989999773,24.650350371309973,24.733339535529392,251571200
2015-09-11,25.617076873779297,25.617076873779297,25.067547404671917,25.074276071527077,199662000
2015-09-14,25.863805770874023,26.218197075541763,25.762872340007302,26.148665232556162,233453600
2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800
2015-09-16,26.11054039001465,26.13969852444623,25.89297097798158,26.074651875706344,148694000
2015-09-17,25.55204200744629,26.12848812065536,25.507183066917985,25.942321977329886,256450400
2015-09-18,25.446611404418945,25.63726610331166,25.0922218094221,25.16848231997262,297141200
2015-09-21,25.841371536254883,25.87726003649433,25.493710674289108,25.495952422110665,200888000
2015-09-22,25.43539810180664,25.61035029936734,25.238014731218577,25.430911182697873,201384800
2015-09-23,25.641759872436523,25.731479458708176,25.412976553139643,25.48699362889939,143026800
2015-09-24,25.794273376464844,25.906422391145128,25.2043701752995,25.401751825083856,200878000
2015-09-25,25.729225158691406,26.173335982439163,25.574458980357516,26.117261478551004,224607600
2015-09-28,25.220073699951172,25.697827938171578,25.220073699951172,25.53633306574261,208436000
2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600
2015-09-30,24.74007797241211,25.018207101936135,24.387930068586687,24.710918127909963,265892000
2015-10-01,24.578575134277344,24.587547259585797,24.069417718384692,24.46418267566698,255716400
2015-10-02,24.758014678955078,24.89932352588932,24.123252586823476,24.226429470036592,232079200
2015-10-05,24.847742080688477,24.980078843346252,24.464192552999453,24.645873457889355,208258800
2015-10-06,24.96661376953125,25.063061993191063,24.621194589709095,24.814091037028717,192787200
2015-10-07,24.847742080688477,25.069796710138203,24.54045479328295,25.063068041254667,187062400
2015-10-08,24.560636520385742,24.715402722774396,24.271291830000063,24.715402722774396,247918400
2015-10-09,25.148300170898438,25.18418697216761,24.55839515284925,24.672787647458016,211064400
2015-10-12,25.031658172607422,25.28960123253007,24.99577138000303,25.285116025176293,121868800
2015-10-13,25.074283599853516,25.22231944888777,24.82531258391268,24.85671417950354,132197200
2015-10-14,24.71988296508789,25.01371280450353,24.574088919353986,24.962125221575796,177849600
2015-10-15,25.089975357055664,25.143806399920564,24.782686469488283,24.88137814078893,150694000
2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400
2015-10-19,25.060823440551758,25.06530864887749,24.69745996086399,24.852226172607406,119036800
2015-10-20,25.518381118774414,25.608100655441827,24.85670274446066,24.97333694424782,195871200
2015-10-21,25.516143798828125,25.92436613580862,25.50268475367488,25.569974845666728,167180800
2015-10-22,25.906421661376953,25.906421661376953,25.592404086866217,25.643993385119497,166616400
2015-10-23,26.70941162109375,26.74305667011026,26.092591997071434,26.175581178552775,237467600
2015-10-26,25.857074737548828,26.49632373414479,25.776327315741124,26.485109860218078,265335200
2015-10-27,25.693342208862305,26.13969484741818,25.56773413771088,25.883995208345304,279537600
2015-10-28,26.752025604248047,26.758755982685184,26.032029124710814,26.22716902919141,342205600
2015-10-29,27.03464126586914,27.070529772051515,26.527727239221168,26.624175460513595,204909200
2015-10-30,26.803611755371094,27.18940460004466,26.792396170551847,27.137815305637293,197461200
2015-11-02,27.180435180664062,27.220808894271993,26.82828734412862,27.095202545828723,128813200
2015-11-03,27.49220848083496,27.698562250318563,27.072770563752727,27.092958275581612,182076000
2015-11-04,27.364362716674805,27.772585108424046,27.27913007180702,27.61781890283362,179544400
2015-11-05,27.23822021484375,27.636928177832182,27.071529633657114,27.44771040253675,158210800
2015-11-06,27.26975440979004,27.438698042862917,27.170641980357402,27.281018006094968,132169200
2015-11-09,27.159379959106445,27.438699634115476,27.042246456226405,27.24723051591238,135485600
2015-11-10,26.303390502929688,26.59622675289473,26.143457440392293,26.332675159076057,236511600
2015-11-11,26.154726028442383,26.44981367862618,25.951993333491004,26.21329363333577,180872000
2015-11-12,26.066875457763672,26.31465909867427,26.051107454758,26.188515074628896,130102400
2015-11-13,25.305496215820312,26.033080694994815,25.28972821626337,25.949734572432085,183249600
2015-11-16,25.7199764251709,25.73349136463906,25.003655417441404,25.089252898378675,152426800
2015-11-17,25.609596252441406,25.9159474336029,25.526250129222316,25.88666277806434,110467600
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800
2015-11-19,26.75616455078125,26.97466524569888,26.301143813878102,26.499370380292167,173183200
2015-11-20,26.8732967376709,27.01295568430863,26.771929543716215,26.850769548847712,137148400
2015-11-23,26.524145126342773,26.970156985280802,26.43178846701266,26.86653673188203,129930000
2015-11-24,26.778690338134766,26.884561951850607,26.382237200649325,26.42954120960213,171212800
2015-11-25,26.587223052978516,26.857533903611337,26.562444515372583,26.853027777546504,85553200
2015-11-27,26.537668228149414,26.672824524218793,26.490364211958607,26.64579292128818,52185600
2015-11-30,26.64804458618164,26.89808131477239,26.52415189414709,26.5782133785878,156721200
2015-12-01,26.43178939819336,26.762919139912682,26.323666453091068,26.749404201420703,139409600
2015-12-02,26.193023681640625,26.6052466073498,26.14797272828186,26.43179682789276,133546400
2015-12-03,25.94974136352539,26.307902759454652,25.728989311956983,26.25384127805187,166278000
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000
2015-12-07,26.643529891967773,26.99943813046564,26.537658301654087,26.801211605539475,128336800
2015-12-08,26.63226890563965,26.715613312092575,26.32366465534384,26.472334124352074,137238000
2015-12-09,26.04435157775879,26.51063594497179,25.9227119534532,26.499372348457303,185445600
2015-12-10,26.168241500854492,26.341691256178958,26.019572000588415,26.138958557103884,116850800
2015-12-11,25.494718551635742,25.9925388777188,25.4203829465679,25.94748793326861,187544800
2015-12-14,25.337032318115234,25.38208325152476,24.731087467834275,25.269454199417993,257274800
2015-12-15,24.888778686523438,25.409126310744124,24.85724267518688,25.215404116200272,213292400
2015-12-16,25.080238342285156,25.2266564645062,24.5080842278671,25.019419405852176,224954000
2015-12-17,24.548633575439453,25.285226958728675,24.548633575439453,25.233416828828133,179091200
2015-12-18,23.884119033813477,24.670269419229705,23.83456197068651,24.532863542263748,385813200
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400
2015-12-22,24.154428482055664,24.264804477451136,23.978725708349995,24.192721949232027,131157600
2015-12-23,24.46528434753418,24.519345814682012,24.147669576051687,24.16343757557743,130629600
2015-12-24,24.334638595581055,24.553139284369426,24.316617530435273,24.553139284369426,54281600
2015-12-28,24.062076568603516,24.2580517863807,23.917911483773185,24.23552459552697,106816800
2015-12-29,24.49457359313965,24.65000228462855,24.071088840671305,24.09361431456941,123724800
2015-12-30,24.17470359802246,24.485559213586477,24.143167595802193,24.458529336588093,100855200
2015-12-31,23.710674285888672,24.10938047094601,23.611560146030712,24.104876063944907,163649200
2016-01-04,23.73094367980957,23.735449804821453,22.976329287135002,23.11373688408393,270597600
2016-01-05,23.136268615722656,23.84357919872016,23.06869218950172,23.82105372331318,223164000
2016-01-06,22.683488845825195,23.05967116009652,22.496525938317514,22.651952850892197,273829600
2016-01-07,21.726144790649414,22.55509473351761,21.721640384466582,22.228471149896194,324377600
2016-01-08,21.841033935546875,22.325339388636742,21.795982984899094,22.199195351956075,283192000
2016-01-11,22.194683074951172,22.314069607807568,21.926625352707706,22.29379720120922,198957600
2016-01-12,22.516803741455078,22.681242941827485,22.264514002903095,22.64970693933139,196616800
2016-01-13,21.93789291381836,22.793874642374632,21.91762050355392,22.597899416901196,249758400
2016-01-14,22.41769027709961,22.633939612925026,21.56621474715147,22.066288113904072,252680400
2016-01-15,21.87932777404785,22.00997793908476,21.480621526671204,21.669837584793374,319335600
2016-01-19,21.773456573486328,22.22171987191926,21.51215625892898,22.167658389749423,212350800
2016-01-20,21.8027400970459,22.11810190214439,21.04361938917253,21.422053211574006,289337600
2016-01-21,21.692359924316406,22.048266485215724,21.386008711417897,21.863554876137204,208646000
2016-01-22,22.845678329467773,22.85468886058117,22.15864208825636,22.21720796261881,263202000
2016-01-25,22.399675369262695,22.870464169969765,22.347865228447493,22.868211106825548,207178000
2016-01-26,22.52356719970703,22.72404686256047,22.09107186311873,22.510052257496053,300308000
2016-01-27,21.043615341186523,21.76669377517496,21.02559427725693,21.633792295506485,533478800
2016-01-28,21.19454574584961,21.291406852167956,20.811607447521563,21.126969308924362,222715200
2016-01-29,21.92662811279297,21.92662811279297,21.25310670655269,21.35222084528705,257666000
2016-02-01,21.721647262573242,21.784719280602793,21.48963160257156,21.73065779637512,163774000
2016-02-02,21.28238868713379,21.633790816826192,21.237336030389166,21.494130158792558,149428800
2016-02-03,21.703624725341797,21.81400074941957,21.192289426440556,21.39952653410023,183857200
2016-02-04,21.878009796142578,22.043341274884668,21.558673279542926,21.710414757132185,185886800
2016-02-05,21.293689727783203,21.950483334536827,21.218952497481066,21.859890815000362,185672400
2016-02-08,21.517900466918945,21.674170747454987,21.071733860943954,21.09211626487592,216085600
2016-02-09,21.51338005065918,21.72853754079699,21.273311297699493,21.35484440774409,177324800
2016-02-10,21.350311279296875,21.821391030393816,21.311810017462367,21.724004367695013,169374400
2016-02-11,21.22121810913086,21.452229142675453,20.96982466387226,21.241602248753622,200298800
2016-02-12,21.286895751953125,21.40240125843209,21.06494589171672,21.33219287601772,161405600
2016-02-16,21.88707160949707,21.934632298950824,21.42731655020201,21.5201726406854,196231600
2016-02-17,22.22226905822754,22.242651475460303,21.776102161100884,21.893871270233927,179452800
2016-02-18,21.801008224487305,22.396651175658235,21.762505235441324,22.38532646219024,156084000
2016-02-19,21.75118064880371,21.914246834451163,21.696825829557408,21.742121224277902,141496800
2016-02-22,21.941421508789062,21.945952084619837,21.72400052243862,21.812327744146348,137123200
2016-02-23,21.445438385009766,21.855367523451385,21.41373125429655,21.832719819786092,127770400
2016-02-24,21.764774322509766,21.828188582017955,21.135158848951324,21.2846367988569,145022800
2016-02-25,21.91425132751465,21.91425132751465,21.57226532515957,21.753450397006887,110330800
2016-02-26,21.948223114013672,22.199614845314983,21.873484144430357,22.013900929565107,115964400
2016-02-29,21.898393630981445,22.247173705330145,21.889334206307748,21.93689488991322,140865200
2016-03-01,22.76807975769043,22.822434582820552,22.06372540771771,22.11581667240276,201628400
2016-03-02,22.817901611328125,22.849608730917645,22.566508214648064,22.763546796018723,132678400
2016-03-03,22.98776626586914,23.03532695424258,22.7499610960932,22.779404661211583,147822800
2016-03-04,23.329753875732422,23.49734894099103,22.958326040343685,23.18480651206408,184220400
2016-03-07,23.071563720703125,23.288984742123198,22.865465684869566,23.18933279267324,143315600
2016-03-08,22.881315231323242,23.0466466886304,22.73863319703148,22.824695129601505,126247600
2016-03-09,22.90170669555664,23.005887508716018,22.70919690576823,22.944736811658146,108806800
2016-03-10,22.913028717041016,23.155362750632587,22.68201939810401,22.96738527389231,134054400
2016-03-11,23.159893035888672,23.16442188494813,22.987767397179063,23.15536245892038,109632800
2016-03-14,23.218780517578125,23.307109503844107,23.051185428376535,23.080628999768237,100304400
2016-03-15,23.685327529907227,23.821215463816046,23.51999602958046,23.54490901905311,160270800
2016-03-16,24.000131607055664,24.077134124384102,23.68758750566512,23.692118081924775,153214000
2016-03-17,23.96162986755371,24.113371338944333,23.77138541036294,23.8982138965511,137682800
2016-03-18,23.98880386352539,24.120162911922126,23.823474137016007,24.0839252180575,176820800
2016-03-21,23.98655128479004,24.38062688248228,23.81216032706883,23.991080134642278,142010800
2016-03-22,24.16999626159668,24.299090061591315,23.828010264874134,23.83706969110818,129777600
2016-03-23,24.036365509033203,24.24925764929279,23.984275981889954,24.11563503557814,102814000
2016-03-24,23.932188034057617,24.063547105898483,23.755533564710287,23.886892636551153,104532000
2016-03-28,23.82347869873047,24.049959145025742,23.794035134850528,24.006927307298863,77645600
2016-03-29,24.387418746948242,24.412331738585134,23.753272696405663,23.7555379850751,124760400
2016-03-30,24.813201904296875,25.007975263716304,24.595780841484046,24.607105557135252,182404400
2016-03-31,24.68410301208496,24.890201044722406,24.659190025108817,24.849434495844047,103553600
2016-04-01,24.910585403442383,24.912850691865195,24.50518517119843,24.636544253180922,103496000
2016-04-04,25.1665096282959,25.40884365418212,24.973999852742512,25.007972267717157,149424800
2016-04-05,24.86981964111328,25.078182984908835,24.781492396815462,24.80187653745049,106314800
2016-04-06,25.130268096923828,25.134798673115025,24.731662059617005,24.9649383520245,105616400
2016-04-07,24.582189559936523,25.007972206572465,24.48706818056713,24.901526112936278,127207600
2016-04-08,24.60936737060547,24.8607590890533,24.498390702204215,24.665987485047786,94326800
2016-04-11,24.69089698791504,25.051001788643912,24.647866878980267,24.679574002577947,117630000
2016-04-12,25.012500762939453,25.02608903663491,24.609365849493436,24.76337089246503,108929200
2016-04-13,25.3748722076416,25.442815312275144,25.09403690709012,25.09403690709012,133029200
2016-04-14,25.38846206665039,25.4541416147626,25.21407285317995,25.27975240129216,101895600
2016-04-15,24.878870010375977,25.433747991791783,24.85169346996764,25.390716165600963,187756000
